species,band_type,mode_index,mode1,mode2,frequency_cm1,wavelength_nm,intensity_km_mol,source
HDO-H2O-HX,combination,,1,9.0,3770.48,2652.1822155269356,0.31,GVPT2_overtone_combination
HDO-H2O-HX,combination,,1,10.0,3806.29,2627.2301900275597,0.1,GVPT2_overtone_combination
HDO-H2O-HX,combination,,1,11.0,3894.99,2567.400686522944,0.8,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,2,2.0,203.25,49200.49200492005,1.59,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,3.0,237.99,42018.57220891634,1.28,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,4.0,346.46,28863.360849737346,6.29,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,5.0,573.05,17450.484250937963,1.87,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,6.0,1530.41,6534.1967185264075,0.1,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,7.0,1705.98,5861.733431810455,0.24,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,8.0,2857.1,3500.052500787512,0.14,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,9.0,3755.53,2662.740012727897,0.69,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,10.0,3795.02,2635.0322264441293,0.29,GVPT2_overtone_combination
HDO-H2O-HX,combination,,2,11.0,3886.59,2572.9495521781305,0.08,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,3,3.0,257.31,38863.62753099374,0.35,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,4.0,356.43,28055.999775552,0.46,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,5.0,591.72,16899.88508078145,2.99,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,6.0,1557.43,6420.834323211958,0.05,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,7.0,1723.52,5802.079465280356,0.14,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,8.0,2879.0,3473.428273706148,0.01,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,9.0,3775.86,2648.4032776638965,0.17,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,10.0,3818.57,2618.7813762743644,0.58,GVPT2_overtone_combination
HDO-H2O-HX,combination,,3,11.0,3907.23,2559.3579082879687,0.04,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,4,4.0,441.91,22629.04211264737,2.85,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,5.0,697.31,14340.824023748406,0.06,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,6.0,1664.39,6008.207211050294,0.29,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,7.0,1844.94,5420.230468199507,0.41,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,8.0,2994.56,3339.388758281684,0.5,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,9.0,3912.19,2556.1130722178627,1.18,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,10.0,3938.21,2539.224673138304,0.88,GVPT2_overtone_combination
HDO-H2O-HX,combination,,4,11.0,4028.57,2482.270383783824,0.06,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,5,5.0,874.68,11432.752549503819,1.3,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,6.0,1910.98,5232.917141989974,0.06,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,7.0,2075.48,4818.162545531636,0.0,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,8.0,3226.62,3099.218377125289,0.07,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,9.0,4164.95,2400.989207553512,0.02,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,10.0,4167.09,2399.756184771627,0.07,GVPT2_overtone_combination
HDO-H2O-HX,combination,,5,11.0,4255.07,2350.1376005565126,0.04,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,6,6.0,2823.0,3542.3308537017356,0.08,GVPT2_overtone_combination
HDO-H2O-HX,combination,,6,7.0,3016.12,3315.5179502141827,0.0,GVPT2_overtone_combination
HDO-H2O-HX,combination,,6,8.0,4162.43,2402.4428038429473,0.75,GVPT2_overtone_combination
HDO-H2O-HX,combination,,6,9.0,5045.17,1982.0937649276436,4.23,GVPT2_overtone_combination
HDO-H2O-HX,combination,,6,10.0,5110.88,1956.6102119400182,0.02,GVPT2_overtone_combination
HDO-H2O-HX,combination,,6,11.0,5198.87,1923.4949133177017,0.01,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,7,7.0,3146.07,3178.5688176041854,0.05,GVPT2_overtone_combination
HDO-H2O-HX,combination,,7,8.0,4337.01,2305.735979395943,0.0,GVPT2_overtone_combination
HDO-H2O-HX,combination,,7,9.0,5220.02,1915.7014724081516,0.01,GVPT2_overtone_combination
HDO-H2O-HX,combination,,7,10.0,5261.95,1900.4361500964471,0.03,GVPT2_overtone_combination
HDO-H2O-HX,combination,,7,11.0,5343.86,1871.3065087782988,3.79,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,8,8.0,5410.66,1848.203361512274,0.75,GVPT2_overtone_combination
HDO-H2O-HX,combination,,8,9.0,6368.71,1570.1766919831489,0.1,GVPT2_overtone_combination
HDO-H2O-HX,combination,,8,10.0,6430.44,1555.1035387936129,0.0,GVPT2_overtone_combination
HDO-H2O-HX,combination,,8,11.0,6518.25,1534.1541057799257,0.0,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,9,9.0,7075.59,1413.3097027951026,0.11,GVPT2_overtone_combination
HDO-H2O-HX,combination,,9,10.0,7307.92,1368.3784168409068,0.09,GVPT2_overtone_combination
HDO-H2O-HX,combination,,9,11.0,7398.15,1351.689273669769,0.0,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,10,10.0,7292.04,1371.3583578806479,0.51,GVPT2_overtone_combination
HDO-H2O-HX,combination,,10,11.0,7304.93,1368.9385113888839,2.55,GVPT2_overtone_combination
HDO-H2O-HX,overtone,,11,11.0,7455.45,1341.300659249274,0.01,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,0,0.0,193.72,51620.89613875697,0.19,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,1.0,191.06,52339.57918978331,1.2,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,2.0,208.47,47968.53264258646,0.61,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,3.0,235.1,42535.09145044662,0.47,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,4.0,351.24,28470.561439471585,0.63,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,5.0,493.36,20269.17463920869,0.61,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,6.0,1488.05,6720.2042942105445,0.27,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,7.0,1498.4,6673.785371062466,0.42,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,8.0,2771.85,3607.69882930173,0.2,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,9.0,2846.94,3512.543292096075,0.98,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,10.0,3823.6,2615.336332252328,0.09,GVPT2_overtone_combination
HDO-HDO-DD,combination,,0,11.0,3828.57,2611.9412731124153,0.52,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,1,1.0,211.2,47348.48484848485,1.76,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,2.0,221.28,45191.61243673174,0.06,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,3.0,244.32,40929.92796332679,0.18,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,4.0,350.26,28550.219836692744,0.24,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,5.0,514.92,19420.492503689897,0.3,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,6.0,1504.14,6648.317310888614,0.66,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,7.0,1506.83,6636.448703569746,0.06,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,8.0,2774.18,3604.6687669870016,0.07,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,9.0,2841.93,3518.73550720813,0.03,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,10.0,3828.95,2611.682053826767,0.03,GVPT2_overtone_combination
HDO-HDO-DD,combination,,1,11.0,3820.18,2617.677701050736,1.01,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,2,2.0,210.3,47551.1174512601,1.18,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,3.0,248.62,40222.02558120827,1.6,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,4.0,341.85,29252.596167909902,2.42,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,5.0,526.85,18980.734554427254,1.17,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,6.0,1502.55,6655.352567302253,0.05,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,7.0,1517.66,6589.0911007735585,0.09,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,8.0,2788.68,3585.9259578008237,0.39,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,9.0,2854.3,3503.485968538696,0.2,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,10.0,3837.32,2605.9854273294904,0.51,GVPT2_overtone_combination
HDO-HDO-DD,combination,,2,11.0,3845.27,2600.597617332463,0.09,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,3,3.0,271.18,36875.8758020503,0.35,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,4.0,362.77,27565.675221214544,0.49,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,5.0,531.61,18810.782340437538,1.04,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,6.0,1531.41,6529.929933851809,0.1,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,7.0,1541.08,6488.9557972331095,0.11,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,8.0,2814.0,3553.6602700781805,0.48,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,9.0,2881.28,3470.679697912039,0.13,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,10.0,3866.17,2586.5391330438133,0.22,GVPT2_overtone_combination
HDO-HDO-DD,combination,,3,11.0,3871.42,2583.031549147341,0.06,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,4,4.0,444.44,22500.225002250023,1.69,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,5.0,665.62,15023.587031639674,0.05,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,6.0,1636.61,6110.191187882269,0.08,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,7.0,1648.35,6066.6727333394,0.36,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,8.0,2934.43,3407.816850291198,0.29,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,9.0,2989.7,3344.8172057397064,0.21,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,10.0,3975.75,2515.248695214739,0.46,GVPT2_overtone_combination
HDO-HDO-DD,combination,,4,11.0,3976.17,2514.983011289759,0.48,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,5,5.0,771.81,12956.556665500577,0.68,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,6.0,1808.4,5529.750055297501,0.07,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,7.0,1811.13,5521.41480733023,0.08,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,8.0,3103.46,3222.210049428702,0.03,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,9.0,3149.16,3175.4499612595105,0.02,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,10.0,4135.57,2418.046363620976,0.09,GVPT2_overtone_combination
HDO-HDO-DD,combination,,5,11.0,4140.21,2415.3364201332784,0.09,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,6,6.0,2755.4,3629.2371343543587,3.52,GVPT2_overtone_combination
HDO-HDO-DD,combination,,6,7.0,2786.42,3588.8344183576055,0.02,GVPT2_overtone_combination
HDO-HDO-DD,combination,,6,8.0,4039.2,2475.737769855417,1.65,GVPT2_overtone_combination
HDO-HDO-DD,combination,,6,9.0,4127.68,2422.66842390883,0.04,GVPT2_overtone_combination
HDO-HDO-DD,combination,,6,10.0,5113.65,1955.550340754647,0.05,GVPT2_overtone_combination
HDO-HDO-DD,combination,,6,11.0,5103.13,1959.5816685054074,1.12,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,7,7.0,2779.15,3598.2224780958204,2.7,GVPT2_overtone_combination
HDO-HDO-DD,combination,,7,8.0,4062.97,2461.2537134165404,0.05,GVPT2_overtone_combination
HDO-HDO-DD,combination,,7,9.0,4119.11,2427.7088982814253,0.72,GVPT2_overtone_combination
HDO-HDO-DD,combination,,7,10.0,5103.65,1959.382010913758,1.41,GVPT2_overtone_combination
HDO-HDO-DD,combination,,7,11.0,5130.49,1949.1315644314677,0.04,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,8,8.0,5231.17,1911.6182421905617,0.11,GVPT2_overtone_combination
HDO-HDO-DD,combination,,8,9.0,5401.33,1851.3958599085781,0.03,GVPT2_overtone_combination
HDO-HDO-DD,combination,,8,10.0,6387.37,1565.589593212856,0.04,GVPT2_overtone_combination
HDO-HDO-DD,combination,,8,11.0,6387.17,1565.63861616334,0.21,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,9,9.0,5396.62,1853.0116999158734,0.68,GVPT2_overtone_combination
HDO-HDO-DD,combination,,9,10.0,6454.79,1549.23707820084,0.16,GVPT2_overtone_combination
HDO-HDO-DD,combination,,9,11.0,6470.55,1545.463677739914,0.0,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,10,10.0,7294.22,1370.9485044322764,1.43,GVPT2_overtone_combination
HDO-HDO-DD,combination,,10,11.0,7456.33,1341.1423582379,0.0,GVPT2_overtone_combination
HDO-HDO-DD,overtone,,11,11.0,7307.52,1368.4533193203713,1.44,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,0,0.0,187.11,53444.49788894233,0.22,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,1.0,200.65,49838.026414153996,1.25,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,2.0,202.85,49297.51047572098,0.68,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,3.0,238.5,41928.72117400419,0.51,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,4.0,350.45,28534.741047224998,0.65,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,5.0,487.4,20517.02913418137,0.61,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,6.0,1486.09,6729.067553109166,0.27,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,7.0,1495.27,6687.755388658905,0.42,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,8.0,2767.37,3613.539208707184,0.21,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,9.0,2828.81,3535.055376642475,0.96,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,10.0,3825.64,2613.941719555421,0.09,GVPT2_overtone_combination
HDO-HDO-DH,combination,,0,11.0,3825.27,2614.1945535870673,0.52,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,1,1.0,241.42,41421.58893215144,2.03,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,2.0,233.09,42901.88339268094,0.08,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,3.0,263.44,37959.30762222897,0.17,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,4.0,364.51,27434.089599736635,0.27,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,5.0,522.98,19121.190102872002,0.3,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,6.0,1517.09,6591.566749500689,0.65,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,7.0,1517.79,6588.526739535772,0.06,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,8.0,2785.56,3589.942417323626,0.07,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,9.0,2849.47,3509.4245596549536,0.03,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,10.0,3848.03,2598.732338365345,0.03,GVPT2_overtone_combination
HDO-HDO-DH,combination,,1,11.0,3837.85,2605.6255455528485,1.05,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,2,2.0,208.91,47867.502752381406,1.12,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,3.0,264.2,37850.113550340655,1.67,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,4.0,345.93,28907.582458878962,2.33,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,5.0,524.04,19082.51278528357,1.16,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,6.0,1506.12,6639.577191724431,0.04,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,7.0,1514.64,6602.228912480853,0.09,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,8.0,2790.93,3583.035045665782,0.39,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,9.0,2849.54,3509.338349347614,0.19,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,10.0,3850.26,2597.2272002410227,0.5,GVPT2_overtone_combination
HDO-HDO-DH,combination,,2,11.0,3848.06,2598.7120782939974,0.09,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,3,3.0,284.65,35130.86246267346,0.37,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,4.0,373.8,26752.273943285178,0.5,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,5.0,535.92,18659.50141812211,1.05,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,6.0,1540.14,6492.916228394821,0.11,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,7.0,1546.98,6464.20768206441,0.11,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,8.0,2820.93,3544.930218048658,0.48,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,9.0,2882.02,3469.788551085697,0.13,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,10.0,3880.25,2577.1535339217835,0.22,GVPT2_overtone_combination
HDO-HDO-DH,combination,,3,11.0,3880.15,2577.2199528368747,0.06,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,4,4.0,451.05,22170.49107637734,1.72,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,5.0,665.59,15024.264186661458,0.05,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,6.0,1642.18,6089.466440950444,0.08,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,7.0,1650.24,6059.72464611208,0.36,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,8.0,2937.21,3404.591432005202,0.29,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,9.0,2986.44,3348.4684105490146,0.21,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,10.0,3986.28,2508.6045134812407,0.46,GVPT2_overtone_combination
HDO-HDO-DH,combination,,4,11.0,3980.93,2511.9758448402763,0.47,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,5,5.0,766.97,13038.319621367198,0.67,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,6.0,1807.82,5531.5241561659905,0.07,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,7.0,1808.01,5530.942859829315,0.08,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,8.0,3100.84,3224.932598908683,0.03,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,9.0,3142.12,3182.5646378877955,0.02,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,10.0,4139.46,2415.7740381595668,0.09,GVPT2_overtone_combination
HDO-HDO-DH,combination,,5,11.0,4139.82,2415.5639617181423,0.09,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,6,6.0,2759.01,3624.488494061275,3.53,GVPT2_overtone_combination
HDO-HDO-DH,combination,,6,7.0,2787.43,3587.5340367291737,0.02,GVPT2_overtone_combination
HDO-HDO-DH,combination,,6,8.0,4041.02,2474.6227437627135,1.65,GVPT2_overtone_combination
HDO-HDO-DH,combination,,6,9.0,4124.34,2424.63036510084,0.04,GVPT2_overtone_combination
HDO-HDO-DH,combination,,6,10.0,5121.3,1952.6292152383182,0.05,GVPT2_overtone_combination
HDO-HDO-DH,combination,,6,11.0,5106.94,1958.1197351055623,1.12,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,7,7.0,2777.66,3600.1526464722106,2.7,GVPT2_overtone_combination
HDO-HDO-DH,combination,,7,8.0,4062.34,2461.635412102384,0.05,GVPT2_overtone_combination
HDO-HDO-DH,combination,,7,9.0,4113.5,2431.0198128114744,0.72,GVPT2_overtone_combination
HDO-HDO-DH,combination,,7,10.0,5109.06,1957.3072150258558,1.41,GVPT2_overtone_combination
HDO-HDO-DH,combination,,7,11.0,5131.62,1948.702359099076,0.04,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,8,8.0,5231.38,1911.5415053007046,0.11,GVPT2_overtone_combination
HDO-HDO-DH,combination,,8,9.0,5396.34,1853.1078471704895,0.03,GVPT2_overtone_combination
HDO-HDO-DH,combination,,8,10.0,6393.38,1564.1178844367141,0.04,GVPT2_overtone_combination
HDO-HDO-DH,combination,,8,11.0,6389.07,1565.1730220517227,0.21,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,9,9.0,5386.49,1856.4965311362316,0.67,GVPT2_overtone_combination
HDO-HDO-DH,combination,,9,10.0,6455.7,1549.0186966556687,0.16,GVPT2_overtone_combination
HDO-HDO-DH,combination,,9,11.0,6467.35,1546.2283624668526,0.0,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,10,10.0,7306.14,1368.7117958319989,1.43,GVPT2_overtone_combination
HDO-HDO-DH,combination,,10,11.0,7464.15,1339.7372775198785,0.0,GVPT2_overtone_combination
HDO-HDO-DH,overtone,,11,11.0,7311.25,1367.7551718242435,1.44,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,0,0.0,146.2,68399.45280437756,3.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,1.0,158.82,62964.36217101121,0.26,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,2.0,191.63,52183.89604967907,0.96,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,3.0,214.72,46572.28017883756,0.1,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,4.0,325.4,30731.40749846343,1.2,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,5.0,496.73,20131.661063354335,0.89,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,6.0,1478.51,6763.5660225497295,0.3,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,7.0,1514.19,6604.191019621051,0.15,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,8.0,2820.43,3545.558655949625,0.75,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,9.0,2817.39,3549.3843592828825,0.14,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,10.0,3712.14,2693.8639167703805,0.33,GVPT2_overtone_combination
HDO-HDO-HD,combination,,0,11.0,3803.19,2629.3716590546355,0.08,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,1,1.0,154.65,64662.14031684449,0.92,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,2.0,190.34,52537.56435851634,0.23,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,3.0,217.13,46055.35854096624,0.43,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,4.0,299.14,33429.16360232667,0.21,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,5.0,524.43,19068.321796998647,0.38,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,6.0,1481.46,6750.097876419208,0.26,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,7.0,1506.92,6636.052345180899,0.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,8.0,2813.57,3554.2033786257316,0.1,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,9.0,2823.35,3541.891724369986,0.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,10.0,3723.44,2685.688503104656,0.42,GVPT2_overtone_combination
HDO-HDO-HD,combination,,1,11.0,3804.96,2628.1485219292713,0.11,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,2,2.0,196.83,50805.263425290854,1.31,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,3.0,247.99,40324.20662123473,1.01,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,4.0,349.75,28591.851322373124,2.85,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,5.0,543.74,18391.142825615185,1.12,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,6.0,1514.68,6602.054559378878,0.12,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,7.0,1534.5,6516.780710329097,0.11,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,8.0,2848.43,3510.7058976348376,0.15,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,9.0,2855.53,3501.9768659408232,0.06,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,10.0,3756.88,2661.7831817891442,0.75,GVPT2_overtone_combination
HDO-HDO-HD,combination,,2,11.0,3833.03,2608.9020957310536,0.83,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,3,3.0,267.24,37419.5479718605,0.5,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,4.0,345.08,28978.78752752985,0.31,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,5.0,566.01,17667.53237575308,2.73,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,6.0,1537.46,6504.234256500982,0.07,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,7.0,1563.21,6397.093160867702,0.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,8.0,2874.6,3478.7448688513186,0.09,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,9.0,2881.54,3470.366540113967,0.0,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,10.0,3779.19,2646.0696604298805,0.19,GVPT2_overtone_combination
HDO-HDO-HD,combination,,3,11.0,3862.97,2588.6817655845116,0.23,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,4,4.0,396.81,25200.977797938558,1.52,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,5.0,589.3,16969.285593076533,0.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,6.0,1624.95,6154.035508784886,0.28,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,7.0,1636.47,6110.7139147066555,0.31,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,8.0,2961.5,3376.6672294445384,0.18,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,9.0,2964.31,3373.4663378661476,0.42,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,10.0,3882.8,2575.461007520346,1.21,GVPT2_overtone_combination
HDO-HDO-HD,combination,,4,11.0,3950.86,2531.094495881909,0.47,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,5,5.0,814.14,12282.899746972265,1.12,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,6.0,1851.12,5402.134923721856,0.03,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,7.0,1880.67,5317.253957366258,0.06,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,8.0,3186.24,3138.4955307823643,0.03,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,9.0,3192.94,3131.9097759431747,0.07,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,10.0,4131.86,2420.2175291515205,0.04,GVPT2_overtone_combination
HDO-HDO-HD,combination,,5,11.0,4175.33,2395.0202738466182,0.08,GVPT2_overtone_combination
HDO-HDO-HD,overtone,,6,6.0,2776.2,3602.0459621064765,3.0,GVPT2_overtone_combination
