species,mode1,mode2,same_mode,frequency_cm1,wavelength_nm,intensity_km_mol,eps_L_per_mol_cm,t2_au,tx,ty,tz
HDO-HDO-HD,0,11,False,3803.19,2629.3716590546355,0.08,1.5e-05,1e-06,0.001052,0.000267,0.000289
HDO-HDO-HD,1,1,True,154.65,64662.14031684449,0.92,0.000181,0.000366,0.018897,-0.002897,-0.000408
HDO-HDO-HD,1,2,False,190.34,52537.56435851634,0.23,4.6e-05,7.6e-05,0.008281,6.1e-05,0.0027
HDO-HDO-HD,1,3,False,217.13,46055.35854096624,0.43,8.5e-05,0.000122,-0.011018,0.000556,-0.000756
HDO-HDO-HD,1,4,False,299.14,33429.16360232667,0.21,4.1e-05,4.3e-05,-0.003165,0.000504,-0.005708
HDO-HDO-HD,1,5,False,524.43,19068.321796998647,0.38,7.5e-05,4.5e-05,0.001317,0.005118,-0.004121
HDO-HDO-HD,1,6,False,1481.46,6750.097876419208,0.26,5.2e-05,1.1e-05,0.00094,0.00092,0.003047
HDO-HDO-HD,1,7,False,1506.92,6636.052345180899,0.04,9e-06,2e-06,-0.000824,-0.000945,0.000501
HDO-HDO-HD,1,8,False,2813.57,3554.2033786257316,0.1,2e-05,2e-06,-0.001158,-0.000673,0.000667
HDO-HDO-HD,1,9,False,2823.35,3541.891724369986,0.04,8e-06,1e-06,-0.000233,-0.000519,0.000728
HDO-HDO-HD,1,10,False,3723.44,2685.688503104656,0.42,8.4e-05,7e-06,0.002298,0.001306,0.000107
HDO-HDO-HD,1,11,False,3804.96,2628.1485219292713,0.11,2.2e-05,2e-06,-0.000104,-0.001254,0.000492
HDO-HDO-HD,2,2,True,196.83,50805.263425290854,1.31,0.00026,0.000412,0.018968,-0.000472,-0.007208
HDO-HDO-HD,2,3,False,247.99,40324.20662123473,1.01,0.000199,0.00025,-0.015674,-0.001098,0.001856
HDO-HDO-HD,2,4,False,349.75,28591.851322373124,2.85,0.000563,0.000502,-0.019356,-0.009286,-0.006438
HDO-HDO-HD,2,5,False,543.74,18391.142825615185,1.12,0.000222,0.000127,-0.003395,0.010576,-0.001988
HDO-HDO-HD,2,6,False,1514.68,6602.054559378878,0.12,2.4e-05,5e-06,0.00203,-8.5e-05,0.0009
HDO-HDO-HD,2,7,False,1534.5,6516.780710329097,0.11,2.1e-05,4e-06,1e-05,-0.000631,0.001965
HDO-HDO-HD,2,8,False,2848.43,3510.7058976348376,0.15,3e-05,3e-06,0.001244,0.00015,0.001293
HDO-HDO-HD,2,9,False,2855.53,3501.9768659408232,0.06,1.2e-05,1e-06,-0.000314,0.00015,0.001077
HDO-HDO-HD,2,10,False,3756.88,2661.7831817891442,0.75,0.000148,1.2e-05,0.002908,-0.000396,0.001914
HDO-HDO-HD,2,11,False,3833.03,2608.9020957310536,0.83,0.000165,1.3e-05,0.003156,0.001697,-0.00078
HDO-HDO-HD,3,3,True,267.24,37419.5479718605,0.5,9.9e-05,0.000116,-0.00887,-0.002311,-0.005636
HDO-HDO-HD,3,4,False,345.08,28978.78752752985,0.31,6.1e-05,5.5e-05,0.003631,-0.002189,-0.006075
HDO-HDO-HD,3,5,False,566.01,17667.53237575308,2.73,0.00054,0.000297,0.000377,0.014758,-0.008917
HDO-HDO-HD,3,6,False,1537.46,6504.234256500982,0.07,1.4e-05,3e-06,-0.000976,-0.000277,-0.001319
HDO-HDO-HD,3,7,False,1563.21,6397.093160867702,0.04,7e-06,1e-06,0.001085,-0.000153,-0.000523
HDO-HDO-HD,3,8,False,2874.6,3478.7448688513186,0.09,1.7e-05,2e-06,-0.000484,-0.000877,-0.000909
HDO-HDO-HD,3,9,False,2881.54,3470.366540113967,0.0,1e-06,0.0,-0.000219,-2.9e-05,-0.000216
HDO-HDO-HD,3,10,False,3779.19,2646.0696604298805,0.19,3.7e-05,3e-06,-0.001426,-0.0002,-0.000977
HDO-HDO-HD,3,11,False,3862.97,2588.6817655845116,0.23,4.5e-05,4e-06,0.001097,6.8e-05,0.001564
HDO-HDO-HD,4,4,True,396.81,25200.977797938558,1.52,0.0003,0.000236,0.013608,0.004317,0.00569
HDO-HDO-HD,4,5,False,589.3,16969.285593076533,0.04,9e-06,5e-06,0.00069,-0.001972,0.000388
HDO-HDO-HD,4,6,False,1624.95,6154.035508784886,0.28,5.5e-05,1.1e-05,-0.003205,0.000226,-0.000525
HDO-HDO-HD,4,7,False,1636.47,6110.7139147066555,0.31,6.2e-05,1.2e-05,0.002412,0.000986,0.002226
HDO-HDO-HD,4,8,False,2961.5,3376.6672294445384,0.18,3.6e-05,4e-06,-0.001612,-0.000612,-0.000888
HDO-HDO-HD,4,9,False,2964.31,3373.4663378661476,0.42,8.4e-05,9e-06,-0.002536,-0.00051,-0.001462
HDO-HDO-HD,4,10,False,3882.8,2575.461007520346,1.21,0.000239,1.9e-05,-0.004357,0.000494,-0.000121
HDO-HDO-HD,4,11,False,3950.86,2531.094495881909,0.47,9.4e-05,7e-06,0.002341,-0.000498,0.001288
HDO-HDO-HD,5,5,True,814.14,12282.899746972265,1.12,0.000223,8.5e-05,0.008214,0.000947,0.004116
HDO-HDO-HD,5,6,False,1851.12,5402.134923721856,0.03,7e-06,1e-06,-0.001048,0.000153,-0.000172
HDO-HDO-HD,5,7,False,1880.67,5317.253957366258,0.06,1.2e-05,2e-06,-1.7e-05,-0.001302,0.000508
HDO-HDO-HD,5,8,False,3186.24,3138.4955307823643,0.03,7e-06,1e-06,-0.000463,0.000674,-7.8e-05
HDO-HDO-HD,5,9,False,3192.94,3131.9097759431747,0.07,1.4e-05,1e-06,-0.000144,-0.001066,0.000452
HDO-HDO-HD,5,10,False,4131.86,2420.2175291515205,0.04,8e-06,1e-06,-0.000355,0.00033,-0.000587
HDO-HDO-HD,5,11,False,4175.33,2395.0202738466182,0.08,1.7e-05,1e-06,-9.8e-05,-0.000504,0.000992
HDO-HDO-HD,6,6,True,2776.2,3602.0459621064765,3.0,0.000594,6.7e-05,-0.001649,0.007854,-0.001541
HDO-HDO-HD,6,7,False,2824.12,3540.9260229735282,0.01,1e-06,0.0,-0.00033,5.2e-05,0.000148
HDO-HDO-HD,6,8,False,4113.88,2430.795258976927,0.75,0.000149,1.1e-05,0.000407,-0.003224,0.000865
HDO-HDO-HD,6,9,False,4142.13,2414.2168401281465,0.01,1e-06,0.0,-0.000244,7e-05,0.000165
HDO-HDO-HD,6,10,False,5026.08,1989.6221309648872,0.06,1.2e-05,1e-06,0.000788,-0.000268,-0.000176
HDO-HDO-HD,6,11,False,5101.46,1960.2231518036012,1.45,0.000288,1.8e-05,-0.000501,-0.00384,0.001617
HDO-HDO-HD,7,7,True,2824.33,3540.662741251908,0.07,1.5e-05,2e-06,0.001195,-0.000151,-0.000434
HDO-HDO-HD,7,8,False,4162.04,2402.6679224611007,0.01,1e-06,0.0,-9.9e-05,0.000173,-0.000242
HDO-HDO-HD,7,9,False,4160.7,2403.4417285552913,0.75,0.000149,1.1e-05,-0.002741,0.000959,0.001646
HDO-HDO-HD,7,10,False,5044.62,1982.3098667491308,4.1,0.000812,5e-05,0.007051,-0.000675,-0.000243
HDO-HDO-HD,7,11,False,5150.82,1941.4384505768014,0.01,2e-06,0.0,-1.9e-05,0.000323,2e-05
HDO-HDO-HD,8,8,True,5388.46,1855.81780323135,0.66,0.000131,8e-06,0.000578,-0.002635,0.000534
HDO-HDO-HD,8,9,False,5478.82,1825.2105380355624,0.0,0.0,0.0,0.000125,-9e-05,-5.8e-05
HDO-HDO-HD,8,10,False,6361.65,1571.9192347897165,0.05,1e-05,1e-06,0.000576,-0.000418,-2.5e-05
HDO-HDO-HD,8,11,False,6449.92,1550.4068267513396,0.15,3e-05,1e-06,-0.000892,-6.1e-05,0.000799
HDO-HDO-HD,9,9,True,5406.1,1849.7623055437375,0.74,0.000147,9e-06,-0.002397,0.000829,0.001441
HDO-HDO-HD,9,10,False,6365.13,1571.0598212448135,0.11,2.1e-05,1e-06,0.000245,0.000374,0.00091
HDO-HDO-HD,9,11,False,6467.63,1546.1614223448157,0.0,0.0,0.0,-4.5e-05,4e-06,1e-05
HDO-HDO-HD,10,10,True,7071.1,1414.2071247754945,0.13,2.6e-05,1e-06,0.00087,-0.00033,-0.000538
HDO-HDO-HD,10,11,False,7348.83,1360.7608285944837,0.06,1.2e-05,1e-06,-0.000639,-0.0001,0.000324
HDO-HDO-HD,11,11,True,7292.55,1371.2624527771493,1.45,0.000287,1.2e-05,0.001206,0.002717,-0.001851
HDO-HDO-HH,0,0,True,125.01,79993.60051195904,2.66,0.000527,0.001315,0.035315,0.007322,-0.00375
HDO-HDO-HH,0,1,False,164.16,60916.17933723197,0.27,5.4e-05,0.000102,-0.006033,0.007719,0.002529
HDO-HDO-HH,0,2,False,177.84,56230.31938821412,0.94,0.000186,0.000327,-0.017196,-0.005029,-0.002494
HDO-HDO-HH,0,3,False,209.93,47634.92592769018,0.1,2e-05,3e-05,0.003197,0.002732,-0.0035
HDO-HDO-HH,0,4,False,318.18,31428.751021434407,1.19,0.000236,0.000231,0.006088,-0.011542,0.0078
HDO-HDO-HH,0,5,False,487.22,20524.609006198432,0.88,0.000173,0.000111,0.003352,0.001396,0.009892
HDO-HDO-HH,0,6,False,1472.7,6790.249202145718,0.31,6.1e-05,1.3e-05,0.002859,-0.001026,0.001942
HDO-HDO-HH,0,7,False,1507.27,6634.511401407844,0.15,3e-05,6e-06,0.000282,0.002284,-0.000981
HDO-HDO-HH,0,8,False,2804.1,3566.2066260119113,0.75,0.000149,1.7e-05,0.000467,0.003309,-0.002323
HDO-HDO-HH,0,9,False,2810.4,3558.2123541132933,0.14,2.8e-05,3e-06,-0.001217,0.00011,-0.001291
HDO-HDO-HH,0,10,False,3704.68,2699.288467559951,0.34,6.6e-05,6e-06,-0.000958,-0.001471,0.001585
HDO-HDO-HH,0,11,False,3802.78,2629.6551470240192,0.07,1.5e-05,1e-06,0.001001,0.000441,1.1e-05
HDO-HDO-HH,1,1,True,191.05,52342.318764721276,1.15,0.000228,0.000373,-0.019218,0.001433,0.001317
HDO-HDO-HH,1,2,False,194.25,51480.05148005148,0.18,3.5e-05,5.7e-05,-0.007319,-0.001559,-0.000881
HDO-HDO-HH,1,3,False,233.33,42857.75511078729,0.45,8.9e-05,0.00012,0.010877,0.000806,-0.000756
HDO-HDO-HH,1,4,False,311.8,32071.840923669017,0.22,4.3e-05,4.3e-05,0.003754,0.002229,0.004873
HDO-HDO-HH,1,5,False,536.68,18633.07743906984,0.38,7.5e-05,4.3e-05,-0.000186,-0.002962,0.005885
HDO-HDO-HH,1,6,False,1497.62,6677.261254523845,0.27,5.4e-05,1.1e-05,0.001027,0.002247,0.002263
HDO-HDO-HH,1,7,False,1521.18,6573.84398953444,0.05,1e-05,2e-06,-0.000632,-0.000746,0.001028
HDO-HDO-HH,1,8,False,2827.05,3537.2561504041314,0.11,2.1e-05,2e-06,-0.000969,-0.000452,0.001079
HDO-HDO-HH,1,9,False,2840.63,3520.345838775201,0.04,8e-06,1e-06,5.9e-05,0.000167,-0.00092
HDO-HDO-HH,1,10,False,3735.79,2676.8099919963383,0.43,8.4e-05,7e-06,-0.002107,-0.001418,0.000769
HDO-HDO-HH,1,11,False,3823.62,2615.3226523556214,0.1,2e-05,2e-06,0.000123,-0.000907,0.000912
HDO-HDO-HH,2,2,True,175.29,57048.319926978154,1.21,0.000239,0.000426,-0.018596,0.001749,0.008778
HDO-HDO-HH,2,3,False,242.61,41218.416388442354,0.99,0.000195,0.000251,0.015123,0.001652,-0.004428
HDO-HDO-HH,2,4,False,341.44,29287.72258669166,2.81,0.000556,0.000508,0.018436,0.012936,-0.00084
HDO-HDO-HH,2,5,False,534.23,18718.529472324655,1.11,0.00022,0.000128,0.005093,-0.008391,0.005664
HDO-HDO-HH,2,6,False,1505.73,6641.296912461065,0.12,2.5e-05,5e-06,0.002132,0.000499,0.000549
HDO-HDO-HH,2,7,False,1527.86,6545.102299948949,0.11,2.1e-05,4e-06,0.000293,0.000274,0.002039
HDO-HDO-HH,2,8,False,2838.57,3522.9006154507374,0.15,2.9e-05,3e-06,0.001325,0.000792,0.000919
HDO-HDO-HH,2,9,False,2850.1,3508.6488193396726,0.06,1.2e-05,1e-06,0.000226,-0.00056,-0.000956
HDO-HDO-HH,2,10,False,3749.37,2667.114741943313,0.74,0.000147,1.2e-05,-0.0031,-0.000717,-0.001459
HDO-HDO-HH,2,11,False,3835.0,2607.5619295958277,0.84,0.000165,1.3e-05,0.002787,0.001484,-0.001869
HDO-HDO-HH,3,3,True,271.35,36852.77317118113,0.51,0.000101,0.000116,0.008984,0.005281,0.002761
HDO-HDO-HH,3,4,False,346.25,28880.86642599278,0.31,6.1e-05,5.5e-05,-0.003303,0.004236,0.005107
HDO-HDO-HH,3,5,False,565.85,17672.528055138286,2.73,0.00054,0.000298,0.002631,-0.009503,0.014155
HDO-HDO-HH,3,6,False,1540.33,6492.11532593665,0.07,1.4e-05,3e-06,-0.001044,-0.000906,-0.000932
HDO-HDO-HH,3,7,False,1566.13,6385.165982389712,0.04,7e-06,1e-06,0.00104,-0.000267,-0.000576
HDO-HDO-HH,3,8,False,2874.11,3479.337951574574,0.08,1.7e-05,2e-06,-0.000439,-0.001216,-0.000387
HDO-HDO-HH,3,9,False,2885.45,3465.663934568265,0.0,1e-06,0.0,0.000233,0.000135,0.000152
HDO-HDO-HH,3,10,False,3780.84,2644.914886638948,0.19,3.7e-05,3e-06,0.001469,0.000724,0.000586
HDO-HDO-HH,3,11,False,3870.43,2583.6922512485694,0.23,4.5e-05,4e-06,0.00122,0.000823,0.001221
HDO-HDO-HH,4,4,True,395.23,25301.72304733952,1.52,0.0003,0.000237,-0.01335,-0.007543,-0.001353
HDO-HDO-HH,4,5,False,577.13,17327.118673435794,0.04,8e-06,5e-06,-0.001003,0.001557,-0.001066
HDO-HDO-HH,4,6,False,1624.02,6157.559635965074,0.28,5.5e-05,1.1e-05,-0.003239,-0.000312,-9.3e-05
HDO-HDO-HH,4,7,False,1636.08,6112.170554007139,0.31,6.2e-05,1.2e-05,0.002447,0.002062,0.001248
HDO-HDO-HH,4,8,False,2957.11,3381.6800863004755,0.18,3.6e-05,4e-06,-0.001586,-0.001074,-0.000309
HDO-HDO-HH,4,9,False,2965.22,3372.4310506471697,0.42,8.4e-05,9e-06,0.002565,0.001313,0.000733
HDO-HDO-HH,4,10,False,3880.97,2576.6754187741726,1.21,0.000239,1.9e-05,0.004374,-2e-06,-0.000331
HDO-HDO-HH,4,11,False,3955.36,2528.2148780389143,0.47,9.4e-05,7e-06,0.002503,0.00031,0.001017
HDO-HDO-HH,5,5,True,810.55,12337.301832089322,1.12,0.000222,8.5e-05,-0.008353,-0.003358,-0.002085
HDO-HDO-HH,5,6,False,1849.55,5406.720553648185,0.03,7e-06,1e-06,-0.001076,-3.1e-05,-6.4e-05
HDO-HDO-HH,5,7,False,1879.32,5321.073579805462,0.06,1.2e-05,2e-06,0.000216,-0.00096,0.000991
HDO-HDO-HH,5,8,False,3181.67,3143.0035170209353,0.03,7e-06,1e-06,-0.000561,0.000531,-0.000278
HDO-HDO-HH,5,9,False,3192.12,3132.714308985878,0.07,1.4e-05,1e-06,-5.4e-05,0.000779,-0.000866
HDO-HDO-HH,5,10,False,4129.11,2421.8294014933003,0.04,8e-06,1e-06,0.000461,-1.2e-05,0.000615
HDO-HDO-HH,5,11,False,4177.76,2393.6272069242846,0.08,1.7e-05,1e-06,7.4e-05,-4e-05,0.001113
HDO-HDO-HH,6,6,True,2777.91,3599.8286481563478,3.01,0.000596,6.7e-05,0.00291,-0.006278,0.004371
HDO-HDO-HH,6,7,False,2825.59,3539.0838727487003,0.01,1e-06,0.0,0.000318,-8e-05,-0.00016
HDO-HDO-HH,6,8,False,4112.38,2431.681897100949,0.75,0.000149,1.1e-05,-0.000949,0.002498,-0.002041
HDO-HDO-HH,6,9,False,4144.33,2412.935263359819,0.01,1e-06,0.0,-0.000234,0.000111,0.000156
HDO-HDO-HH,6,10,False,5026.51,1989.4519258889368,0.06,1.2e-05,1e-06,0.000797,-0.000245,-0.000165
HDO-HDO-HH,6,11,False,5107.5,1957.9050416054822,1.46,0.000289,1.8e-05,-0.000216,0.002816,-0.003107
HDO-HDO-HH,7,7,True,2825.55,3539.1339739165824,0.08,1.5e-05,2e-06,-0.001158,0.000214,0.000507
HDO-HDO-HH,7,8,False,4160.39,2403.6208143948043,0.01,1e-06,0.0,0.000145,-4.3e-05,0.000274
HDO-HDO-HH,7,9,False,4163.01,2402.1080900598363,0.75,0.000149,1.1e-05,-0.00268,0.001319,0.001491
HDO-HDO-HH,7,10,False,5044.92,1982.191987187111,4.11,0.000812,5e-05,0.00702,-7.7e-05,-0.000984
HDO-HDO-HH,7,11,False,5156.29,1939.3788945152426,0.01,2e-06,0.0,6.3e-05,-0.000297,0.000112
HDO-HDO-HH,8,8,True,5383.96,1857.3689254749293,0.66,0.00013,8e-06,-0.001001,0.002094,-0.001476
HDO-HDO-HH,8,9,False,5477.97,1825.4937504221452,0.0,0.0,0.0,0.00013,-9.4e-05,-3.3e-05
HDO-HDO-HH,8,10,False,6359.02,1572.569358171542,0.05,1e-05,1e-06,0.000626,-0.000335,6.3e-05
HDO-HDO-HH,8,11,False,6452.29,1549.8373445706873,0.15,3e-05,1e-06,0.000793,-0.000204,-0.000876
HDO-HDO-HH,9,9,True,5409.18,1848.7090464728478,0.75,0.000147,9e-06,0.002341,-0.001145,-0.00131
HDO-HDO-HH,9,10,False,6366.34,1570.7612223035528,0.11,2.1e-05,1e-06,-0.000276,-0.000747,-0.000628
HDO-HDO-HH,9,11,False,6473.87,1544.6711163492625,0.0,0.0,0.0,-4.4e-05,3e-06,1.4e-05
HDO-HDO-HH,10,10,True,7070.43,1414.341136253382,0.13,2.6e-05,1e-06,-0.000852,0.000448,0.000477
HDO-HDO-HH,10,11,False,7353.21,1359.9502802177553,0.06,1.2e-05,1e-06,-0.000583,-1e-05,0.000427
HDO-HDO-HH,11,11,True,7302.07,1369.474683206269,1.45,0.000287,1.2e-05,-0.000617,-0.001768,0.002958
HDO,0,0,True,2766.53,3614.636385652785,4.34,0.000859,9.7e-05,0.009689,-0.00175,0.0
HDO,0,1,False,4105.32,2435.8637085537794,0.81,0.00016,1.2e-05,0.003456,-0.000476,-0.0
HDO,0,2,False,5107.68,1957.8360429784168,1.48,0.000293,1.8e-05,0.00386,-0.00174,-0.0
HDO,1,1,True,5391.34,1854.8264438896451,0.65,0.000128,7e-06,-0.002713,0.000222,-0.0
HDO,1,2,False,6460.76,1547.8055213318557,0.14,2.7e-05,1e-06,-7.4e-05,0.001146,0.0
HDO,2,2,True,7312.73,1367.4783562363168,1.39,0.000275,1.2e-05,0.002839,-0.001922,-0.0
